Lea State,LEA,School State,School,ID,Year,Category,Yes/No,# of Types of AP Courses,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),LEP
VA,ORANGE CO PBLC SCHS,VA,ORANGE CO. HIGH,510282001174,2015,Total Enrollment (Secondary Schools),,,0,0.01,0,0.05,0.19,0.68,0.06,1,0.1,0.02
VA,PITTSYLVANIA CO PBLC SCHS,VA,PITTSYLVANIA VOC.-TECH. CTR.,510294001856,2015,Number of types of AP courses,,0,,,,,,,,,,
VA,PITTSYLVANIA CO PBLC SCHS,VA,PITTSYLVANIA VOC.-TECH. CTR.,510294001856,2015,Self-select,N/A,,,,,,,,,,,
VA,PITTSYLVANIA CO PBLC SCHS,VA,PITTSYLVANIA VOC.-TECH. CTR.,510294001856,2015,AP mathematics,,,0,0,0,0,0,0,0,0,0,0
VA,PITTSYLVANIA CO PBLC SCHS,VA,PITTSYLVANIA VOC.-TECH. CTR.,510294001856,2015,AP science,,,0,0,0,0,0,0,0,0,0,0
VA,PITTSYLVANIA CO PBLC SCHS,VA,PITTSYLVANIA VOC.-TECH. CTR.,510294001856,2015,Other AP subjects,,,0,0,0,0,0,0,0,0,0,0
VA,PITTSYLVANIA CO PBLC SCHS,VA,PITTSYLVANIA VOC.-TECH. CTR.,510294001856,2015,Enrollment in AP classes,,,0,0,0,0,0,0,0,0,0,0
VA,PITTSYLVANIA CO PBLC SCHS,VA,PITTSYLVANIA VOC.-TECH. CTR.,510294001856,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,PITTSYLVANIA CO PBLC SCHS,VA,PITTSYLVANIA VOC.-TECH. CTR.,510294001856,2015,Dual Enrollment,,,0,0,0,0,0.08,0.19,0,0.27,0,0
VA,PITTSYLVANIA CO PBLC SCHS,VA,PITTSYLVANIA VOC.-TECH. CTR.,510294001856,2015,Total Enrollment (Secondary Schools),,,0,0,0,0.03,0.22,0.75,0,1,0.13,0.02
VA,ROCKINGHAM CO PBLC SCHS,VA,BROADWAY HIGH,510339001492,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,ROCKINGHAM CO PBLC SCHS,VA,BROADWAY HIGH,510339001492,2015,Self-select,Yes,,,,,,,,,,,
VA,ROCKINGHAM CO PBLC SCHS,VA,BROADWAY HIGH,510339001492,2015,AP mathematics,,,0,0,0,0,0,1,0,1,0,0
VA,ROCKINGHAM CO PBLC SCHS,VA,BROADWAY HIGH,510339001492,2015,AP science,,,0,0,0,0.09,0,0.83,0.09,1,0,0.09
VA,ROCKINGHAM CO PBLC SCHS,VA,BROADWAY HIGH,510339001492,2015,Other AP subjects,,,0,0,0,0,0,0,0,0,0,0
VA,ROCKINGHAM CO PBLC SCHS,VA,BROADWAY HIGH,510339001492,2015,Enrollment in AP classes,,,0,0.02,0,0.06,0.02,0.89,0.02,1,0,0.02
VA,ROCKINGHAM CO PBLC SCHS,VA,BROADWAY HIGH,510339001492,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,ROCKINGHAM CO PBLC SCHS,VA,BROADWAY HIGH,510339001492,2015,Dual Enrollment,,,0,0,0,0.05,0,0.61,0.05,0.71,0,0
VA,ROCKINGHAM CO PBLC SCHS,VA,BROADWAY HIGH,510339001492,2015,Total Enrollment (Secondary Schools),,,0,0,0,0.07,0.02,0.89,0.02,1,0.09,0.02
VA,ROCKINGHAM CO PBLC SCHS,VA,SPOTSWOOD HIGH,510339001872,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,ROCKINGHAM CO PBLC SCHS,VA,SPOTSWOOD HIGH,510339001872,2015,Self-select,Yes,,,,,,,,,,,
VA,ROCKINGHAM CO PBLC SCHS,VA,SPOTSWOOD HIGH,510339001872,2015,AP mathematics,,,0,0.04,0,0.09,0.04,0.79,0.04,1,0,0
VA,ROCKINGHAM CO PBLC SCHS,VA,SPOTSWOOD HIGH,510339001872,2015,AP science,,,0,0.06,0,0.06,0,0.82,0.06,1,0,0
VA,ROCKINGHAM CO PBLC SCHS,VA,SPOTSWOOD HIGH,510339001872,2015,Other AP subjects,,,0,0,0,0,0,0,0,0,0,0
VA,ROCKINGHAM CO PBLC SCHS,VA,SPOTSWOOD HIGH,510339001872,2015,Enrollment in AP classes,,,0,0.03,0,0.11,0.02,0.81,0.03,1,0.01,0
VA,ROCKINGHAM CO PBLC SCHS,VA,SPOTSWOOD HIGH,510339001872,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,ROCKINGHAM CO PBLC SCHS,VA,SPOTSWOOD HIGH,510339001872,2015,Dual Enrollment,,,0,0.03,0,0.07,0,0.43,0,0.54,0,0
VA,ROCKINGHAM CO PBLC SCHS,VA,SPOTSWOOD HIGH,510339001872,2015,Total Enrollment (Secondary Schools),,,0,0.02,0,0.21,0.03,0.7,0.04,1,0.07,0.05
VA,SHENANDOAH CO PBLC SCHS,VA,STRASBURG HIGH,510351001549,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,SHENANDOAH CO PBLC SCHS,VA,STRASBURG HIGH,510351001549,2015,Self-select,Yes,,,,,,,,,,,
VA,SHENANDOAH CO PBLC SCHS,VA,STRASBURG HIGH,510351001549,2015,AP mathematics,,,0,0,0,0,0,1,0,1,0,0
VA,SHENANDOAH CO PBLC SCHS,VA,STRASBURG HIGH,510351001549,2015,AP science,,,0,0,0,0,0,1,0,1,0,0
VA,SHENANDOAH CO PBLC SCHS,VA,STRASBURG HIGH,510351001549,2015,Other AP subjects,,,0,0,0,0.04,0.04,0.93,0,1,0,0
VA,SHENANDOAH CO PBLC SCHS,VA,STRASBURG HIGH,510351001549,2015,Enrollment in AP classes,,,0,0,0,0.04,0.04,0.93,0,1,0,0
VA,SHENANDOAH CO PBLC SCHS,VA,STRASBURG HIGH,510351001549,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,SHENANDOAH CO PBLC SCHS,VA,STRASBURG HIGH,510351001549,2015,Dual Enrollment,,,0.03,0,0,0.03,0.03,0.56,0,0.64,0.03,0
VA,SHENANDOAH CO PBLC SCHS,VA,STRASBURG HIGH,510351001549,2015,Total Enrollment (Secondary Schools),,,0,0,0,0.04,0.04,0.88,0.03,1,0.14,0.01
VA,FAIRFAX CO PBLC SCHS,VA,CHANTILLY HIGH,510126000059,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,CHANTILLY HIGH,510126000059,2015,Self-select,Yes,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,CHANTILLY HIGH,510126000059,2015,AP mathematics,,,0,0.53,0,0.04,0.04,0.36,0.03,1,0.01,0
VA,FAIRFAX CO PBLC SCHS,VA,CHANTILLY HIGH,510126000059,2015,AP science,,,0,0.53,0,0.04,0.04,0.36,0.03,1,0.01,0
VA,FAIRFAX CO PBLC SCHS,VA,CHANTILLY HIGH,510126000059,2015,Other AP subjects,,,0,0.44,0,0.06,0.05,0.41,0.04,1,0.01,0
VA,FAIRFAX CO PBLC SCHS,VA,CHANTILLY HIGH,510126000059,2015,Enrollment in AP classes,,,0,0.44,0,0.06,0.06,0.41,0.04,1,0.01,0
VA,FAIRFAX CO PBLC SCHS,VA,CHANTILLY HIGH,510126000059,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,CHANTILLY HIGH,510126000059,2015,Dual Enrollment,,,0,0.06,0,0.06,0.03,0.14,0.03,0.32,0.03,0
VA,FAIRFAX CO PBLC SCHS,VA,CHANTILLY HIGH,510126000059,2015,Total Enrollment (Secondary Schools),,,0,0.3,0,0.14,0.07,0.44,0.04,1,0.16,0.06
VA,FAIRFAX CO PBLC SCHS,VA,FAIRFAX COUNTY ADULT HIGH,510126000422,2015,Number of types of AP courses,,0,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,FAIRFAX COUNTY ADULT HIGH,510126000422,2015,Self-select,N/A,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,FAIRFAX COUNTY ADULT HIGH,510126000422,2015,AP mathematics,,,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,FAIRFAX COUNTY ADULT HIGH,510126000422,2015,AP science,,,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,FAIRFAX COUNTY ADULT HIGH,510126000422,2015,Other AP subjects,,,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,FAIRFAX COUNTY ADULT HIGH,510126000422,2015,Enrollment in AP classes,,,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,FAIRFAX COUNTY ADULT HIGH,510126000422,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,FAIRFAX COUNTY ADULT HIGH,510126000422,2015,Dual Enrollment,,,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,FAIRFAX COUNTY ADULT HIGH,510126000422,2015,Total Enrollment (Secondary Schools),,,0,0.14,0,0.66,0.09,0.09,0.01,1,0,0.68
VA,FAIRFAX CO PBLC SCHS,VA,ANNANDALE HIGH,510126000423,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,ANNANDALE HIGH,510126000423,2015,Self-select,Yes,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,ANNANDALE HIGH,510126000423,2015,AP mathematics,,,0,0.23,0,0.23,0.23,0.28,0.04,1,0.04,0
VA,FAIRFAX CO PBLC SCHS,VA,ANNANDALE HIGH,510126000423,2015,AP science,,,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,ANNANDALE HIGH,510126000423,2015,Other AP subjects,,,0,0.14,0,0.25,0.14,0.46,0,1,0,0
VA,FAIRFAX CO PBLC SCHS,VA,ANNANDALE HIGH,510126000423,2015,Enrollment in AP classes,,,0,0.21,0,0.25,0.21,0.29,0.03,1,0.03,0
VA,FAIRFAX CO PBLC SCHS,VA,ANNANDALE HIGH,510126000423,2015,International Baccalaureate (IB),,,0,0.26,0,0.27,0.19,0.24,0.03,1,0.02,0.03
VA,FAIRFAX CO PBLC SCHS,VA,ANNANDALE HIGH,510126000423,2015,Dual Enrollment,,,0,0,0,0,0,0,0,0,0,0
VA,FAIRFAX CO PBLC SCHS,VA,ANNANDALE HIGH,510126000423,2015,Total Enrollment (Secondary Schools),,,0,0.2,0,0.43,0.17,0.17,0.02,1,0.14,0.23
VA,PETERSBURG CITY PBLC SCHS,VA,IB Pittman Alternative School,510291099999,2015,Number of types of AP courses,,0,,,,,,,,,,
VA,PETERSBURG CITY PBLC SCHS,VA,IB Pittman Alternative School,510291099999,2015,Self-select,N/A,,,,,,,,,,,
VA,PETERSBURG CITY PBLC SCHS,VA,IB Pittman Alternative School,510291099999,2015,AP mathematics,,,0,0,0,0,0,0,0,0,0,0
VA,PETERSBURG CITY PBLC SCHS,VA,IB Pittman Alternative School,510291099999,2015,AP science,,,0,0,0,0,0,0,0,0,0,0
VA,PETERSBURG CITY PBLC SCHS,VA,IB Pittman Alternative School,510291099999,2015,Other AP subjects,,,0,0,0,0,0,0,0,0,0,0
VA,PETERSBURG CITY PBLC SCHS,VA,IB Pittman Alternative School,510291099999,2015,Enrollment in AP classes,,,0,0,0,0,0,0,0,0,0,0
VA,PETERSBURG CITY PBLC SCHS,VA,IB Pittman Alternative School,510291099999,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,PETERSBURG CITY PBLC SCHS,VA,IB Pittman Alternative School,510291099999,2015,Dual Enrollment,,,0,0,0,0,0,0,0,0,0,0
VA,PETERSBURG CITY PBLC SCHS,VA,IB Pittman Alternative School,510291099999,2015,Total Enrollment (Secondary Schools),,,0,0,0,0.07,0.93,0,0,1,0,0.07
VA,PITTSYLVANIA CO PBLC SCHS,VA,CHATHAM HIGH,510294001210,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,PITTSYLVANIA CO PBLC SCHS,VA,CHATHAM HIGH,510294001210,2015,Self-select,Yes,,,,,,,,,,,
VA,PITTSYLVANIA CO PBLC SCHS,VA,CHATHAM HIGH,510294001210,2015,AP mathematics,,,0,0.13,0,0,0.25,0.63,0,1,0,0
VA,PITTSYLVANIA CO PBLC SCHS,VA,CHATHAM HIGH,510294001210,2015,AP science,,,0,0.18,0,0.18,0,0.64,0,1,0,0
VA,PITTSYLVANIA CO PBLC SCHS,VA,CHATHAM HIGH,510294001210,2015,Other AP subjects,,,0,0.03,0,0.07,0.17,0.69,0.03,1,0.07,0
VA,PITTSYLVANIA CO PBLC SCHS,VA,CHATHAM HIGH,510294001210,2015,Enrollment in AP classes,,,0,0.03,0,0.06,0.2,0.67,0.03,1,0.06,0
VA,PITTSYLVANIA CO PBLC SCHS,VA,CHATHAM HIGH,510294001210,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,PITTSYLVANIA CO PBLC SCHS,VA,CHATHAM HIGH,510294001210,2015,Dual Enrollment,,,0,0,0,0.02,0.13,0.32,0.02,0.5,0,0
VA,PITTSYLVANIA CO PBLC SCHS,VA,CHATHAM HIGH,510294001210,2015,Total Enrollment (Secondary Schools),,,0.01,0,0,0.03,0.24,0.71,0.01,1,0.13,0.01
VA,WYTHE CO PBLC SCHS,VA,RURAL RETREAT HIGH,510411001805,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,WYTHE CO PBLC SCHS,VA,RURAL RETREAT HIGH,510411001805,2015,Self-select,No,,,,,,,,,,,
VA,WYTHE CO PBLC SCHS,VA,RURAL RETREAT HIGH,510411001805,2015,AP mathematics,,,0,0,0,0,0,0,0,0,0,0
VA,WYTHE CO PBLC SCHS,VA,RURAL RETREAT HIGH,510411001805,2015,AP science,,,0,0,0,0,0,0,0,0,0,0
VA,WYTHE CO PBLC SCHS,VA,RURAL RETREAT HIGH,510411001805,2015,Other AP subjects,,,0,0,0,0,0,1,0,1,0,0
VA,WYTHE CO PBLC SCHS,VA,RURAL RETREAT HIGH,510411001805,2015,Enrollment in AP classes,,,0,0,0,0,0,1,0,1,0,0
VA,WYTHE CO PBLC SCHS,VA,RURAL RETREAT HIGH,510411001805,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,WYTHE CO PBLC SCHS,VA,RURAL RETREAT HIGH,510411001805,2015,Dual Enrollment,,,0,0,0,0,0,0.46,0,0.46,0,0
VA,WYTHE CO PBLC SCHS,VA,RURAL RETREAT HIGH,510411001805,2015,Total Enrollment (Secondary Schools),,,0.01,0,0,0.01,0.01,0.96,0.01,1,0.07,0
VA,YORK CO PBLC SCHS,VA,GRAFTON HIGH,510415001443,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,YORK CO PBLC SCHS,VA,GRAFTON HIGH,510415001443,2015,Self-select,No,,,,,,,,,,,
VA,YORK CO PBLC SCHS,VA,GRAFTON HIGH,510415001443,2015,AP mathematics,,,0,0.17,0,0.05,0.1,0.63,0.05,1,0,0
VA,YORK CO PBLC SCHS,VA,GRAFTON HIGH,510415001443,2015,AP science,,,0,0.08,0,0.08,0.11,0.7,0.04,1,0,0
VA,YORK CO PBLC SCHS,VA,GRAFTON HIGH,510415001443,2015,Other AP subjects,,,0,0.13,0,0.05,0.07,0.66,0.09,1,0.01,0.01
VA,YORK CO PBLC SCHS,VA,GRAFTON HIGH,510415001443,2015,Enrollment in AP classes,,,0,0.13,0,0.06,0.06,0.67,0.08,1,0.01,0.01
VA,YORK CO PBLC SCHS,VA,GRAFTON HIGH,510415001443,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,YORK CO PBLC SCHS,VA,GRAFTON HIGH,510415001443,2015,Dual Enrollment,,,0,0,0,0,0,0,0,0,0,0
VA,YORK CO PBLC SCHS,VA,GRAFTON HIGH,510415001443,2015,Total Enrollment (Secondary Schools),,,0,0.07,0,0.06,0.11,0.66,0.08,1,0.07,0.02
VA,ALBEMARLE CO PBLC SCHS,VA,WESTERN ALBEMARLE HIGH,510009000035,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,ALBEMARLE CO PBLC SCHS,VA,WESTERN ALBEMARLE HIGH,510009000035,2015,Self-select,Yes,,,,,,,,,,,
VA,ALBEMARLE CO PBLC SCHS,VA,WESTERN ALBEMARLE HIGH,510009000035,2015,AP mathematics,,,0,0.05,0,0.05,0.03,0.83,0.05,1,0.01,0
VA,ALBEMARLE CO PBLC SCHS,VA,WESTERN ALBEMARLE HIGH,510009000035,2015,AP science,,,0.01,0.04,0,0.02,0.01,0.86,0.06,1,0.01,0
VA,ALBEMARLE CO PBLC SCHS,VA,WESTERN ALBEMARLE HIGH,510009000035,2015,Other AP subjects,,,0,0.03,0,0.02,0.02,0.89,0.04,1,0.03,0
VA,ALBEMARLE CO PBLC SCHS,VA,WESTERN ALBEMARLE HIGH,510009000035,2015,Enrollment in AP classes,,,0,0.03,0,0.03,0.02,0.89,0.04,1,0.04,0
VA,ALBEMARLE CO PBLC SCHS,VA,WESTERN ALBEMARLE HIGH,510009000035,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,ALBEMARLE CO PBLC SCHS,VA,WESTERN ALBEMARLE HIGH,510009000035,2015,Dual Enrollment,,,0,0,0,0.03,0.03,0.53,0.03,0.61,0.01,0
VA,ALBEMARLE CO PBLC SCHS,VA,WESTERN ALBEMARLE HIGH,510009000035,2015,Total Enrollment (Secondary Schools),,,0,0.02,0,0.04,0.03,0.86,0.04,1,0.1,0
VA,ALBEMARLE CO PBLC SCHS,VA,MONTICELLO HIGH,510009001747,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,ALBEMARLE CO PBLC SCHS,VA,MONTICELLO HIGH,510009001747,2015,Self-select,Yes,,,,,,,,,,,
VA,ALBEMARLE CO PBLC SCHS,VA,MONTICELLO HIGH,510009001747,2015,AP mathematics,,,0,0.04,0,0.06,0.02,0.83,0.05,1,0.02,0
VA,ALBEMARLE CO PBLC SCHS,VA,MONTICELLO HIGH,510009001747,2015,AP science,,,0,0.05,0,0.05,0.05,0.8,0.05,1,0.02,0
VA,ALBEMARLE CO PBLC SCHS,VA,MONTICELLO HIGH,510009001747,2015,Other AP subjects,,,0.01,0.05,0,0.04,0.06,0.79,0.07,1,0.01,0.01
VA,ALBEMARLE CO PBLC SCHS,VA,MONTICELLO HIGH,510009001747,2015,Enrollment in AP classes,,,0.01,0.04,0,0.04,0.06,0.79,0.06,1,0.01,0.01
VA,ALBEMARLE CO PBLC SCHS,VA,MONTICELLO HIGH,510009001747,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,ALBEMARLE CO PBLC SCHS,VA,MONTICELLO HIGH,510009001747,2015,Dual Enrollment,,,0,0.01,0,0.03,0.08,0.38,0.02,0.53,0.01,0.01
VA,ALBEMARLE CO PBLC SCHS,VA,MONTICELLO HIGH,510009001747,2015,Total Enrollment (Secondary Schools),,,0,0.02,0,0.12,0.14,0.66,0.05,1,0.12,0.06
VA,HANOVER CO PBLC SCHS,VA,HANOVER HIGH,510183002338,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,HANOVER CO PBLC SCHS,VA,HANOVER HIGH,510183002338,2015,Self-select,Yes,,,,,,,,,,,
VA,HANOVER CO PBLC SCHS,VA,HANOVER HIGH,510183002338,2015,AP mathematics,,,0,0.05,0,0.03,0.05,0.83,0.03,1,0,0
VA,HANOVER CO PBLC SCHS,VA,HANOVER HIGH,510183002338,2015,AP science,,,0,0.02,0,0.02,0.07,0.84,0.04,1,0.01,0
VA,HANOVER CO PBLC SCHS,VA,HANOVER HIGH,510183002338,2015,Other AP subjects,,,0.01,0.02,0,0.02,0.08,0.84,0.03,1,0.01,0
VA,HANOVER CO PBLC SCHS,VA,HANOVER HIGH,510183002338,2015,Enrollment in AP classes,,,0.01,0.03,0,0.03,0.08,0.83,0.03,1,0.01,0
VA,HANOVER CO PBLC SCHS,VA,HANOVER HIGH,510183002338,2015,International Baccalaureate (IB),,,0,0,0,0,0,1,0,1,0,0
VA,HANOVER CO PBLC SCHS,VA,HANOVER HIGH,510183002338,2015,Dual Enrollment,,,0.01,0.01,0,0.01,0.01,0.5,0.01,0.57,0.01,0
VA,HANOVER CO PBLC SCHS,VA,HANOVER HIGH,510183002338,2015,Total Enrollment (Secondary Schools),,,0,0.02,0,0.02,0.09,0.84,0.03,1,0.12,0
VA,HENRICO CO PBLC SCHS,VA,ACADEMY AT VIRGINIA RANDOLPH,510189000805,2015,Number of types of AP courses,,0,,,,,,,,,,
VA,HENRICO CO PBLC SCHS,VA,ACADEMY AT VIRGINIA RANDOLPH,510189000805,2015,Self-select,N/A,,,,,,,,,,,
VA,HENRICO CO PBLC SCHS,VA,ACADEMY AT VIRGINIA RANDOLPH,510189000805,2015,AP mathematics,,,0,0,0,0,0,0,0,0,0,0
VA,HENRICO CO PBLC SCHS,VA,ACADEMY AT VIRGINIA RANDOLPH,510189000805,2015,AP science,,,0,0,0,0,0,0,0,0,0,0
VA,HENRICO CO PBLC SCHS,VA,ACADEMY AT VIRGINIA RANDOLPH,510189000805,2015,Other AP subjects,,,0,0,0,0,0,0,0,0,0,0
VA,HENRICO CO PBLC SCHS,VA,ACADEMY AT VIRGINIA RANDOLPH,510189000805,2015,Enrollment in AP classes,,,0,0,0,0,0,0,0,0,0,0
VA,HENRICO CO PBLC SCHS,VA,ACADEMY AT VIRGINIA RANDOLPH,510189000805,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,HENRICO CO PBLC SCHS,VA,ACADEMY AT VIRGINIA RANDOLPH,510189000805,2015,Dual Enrollment,,,0,0,0,0,0,0,0,0,0,0
VA,HENRICO CO PBLC SCHS,VA,ACADEMY AT VIRGINIA RANDOLPH,510189000805,2015,Total Enrollment (Secondary Schools),,,0,0,0.01,0.08,0.68,0.18,0.04,1,0.33,0.02
VA,ARLINGTON CO PBLC SCHS,VA,ARLINGTON COMMUNITY HIGH,510027002875,2015,Number of types of AP courses,,0,,,,,,,,,,
VA,ARLINGTON CO PBLC SCHS,VA,ARLINGTON COMMUNITY HIGH,510027002875,2015,Self-select,N/A,,,,,,,,,,,
VA,ARLINGTON CO PBLC SCHS,VA,ARLINGTON COMMUNITY HIGH,510027002875,2015,AP mathematics,,,0,0,0,0,0,0,0,0,0,0
VA,ARLINGTON CO PBLC SCHS,VA,ARLINGTON COMMUNITY HIGH,510027002875,2015,AP science,,,0,0,0,0,0,0,0,0,0,0
VA,ARLINGTON CO PBLC SCHS,VA,ARLINGTON COMMUNITY HIGH,510027002875,2015,Other AP subjects,,,0,0,0,0,0,0,0,0,0,0
VA,ARLINGTON CO PBLC SCHS,VA,ARLINGTON COMMUNITY HIGH,510027002875,2015,Enrollment in AP classes,,,0,0,0,0,0,0,0,0,0,0
VA,ARLINGTON CO PBLC SCHS,VA,ARLINGTON COMMUNITY HIGH,510027002875,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,ARLINGTON CO PBLC SCHS,VA,ARLINGTON COMMUNITY HIGH,510027002875,2015,Dual Enrollment,,,0,0,0,0.2,0,0,0,0.2,0,0.2
VA,ARLINGTON CO PBLC SCHS,VA,ARLINGTON COMMUNITY HIGH,510027002875,2015,Total Enrollment (Secondary Schools),,,0,0.07,0,0.78,0.1,0.04,0,1,0,0.85
VA,ARLINGTON CO PBLC SCHS,VA,LANGSTON HIGH  CONTINUATION PRGM.,510027002944,2015,Number of types of AP courses,,0,,,,,,,,,,
VA,ARLINGTON CO PBLC SCHS,VA,LANGSTON HIGH  CONTINUATION PRGM.,510027002944,2015,Self-select,N/A,,,,,,,,,,,
VA,ARLINGTON CO PBLC SCHS,VA,LANGSTON HIGH  CONTINUATION PRGM.,510027002944,2015,AP mathematics,,,0,0,0,0,0,0,0,0,0,0
VA,ARLINGTON CO PBLC SCHS,VA,LANGSTON HIGH  CONTINUATION PRGM.,510027002944,2015,AP science,,,0,0,0,0,0,0,0,0,0,0
VA,ARLINGTON CO PBLC SCHS,VA,LANGSTON HIGH  CONTINUATION PRGM.,510027002944,2015,Other AP subjects,,,0,0,0,0,0,0,0,0,0,0
VA,ARLINGTON CO PBLC SCHS,VA,LANGSTON HIGH  CONTINUATION PRGM.,510027002944,2015,Enrollment in AP classes,,,0,0,0,0,0,0,0,0,0,0
VA,ARLINGTON CO PBLC SCHS,VA,LANGSTON HIGH  CONTINUATION PRGM.,510027002944,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,ARLINGTON CO PBLC SCHS,VA,LANGSTON HIGH  CONTINUATION PRGM.,510027002944,2015,Dual Enrollment,,,0,0,0,0,1,0,0,1,0,0
VA,ARLINGTON CO PBLC SCHS,VA,LANGSTON HIGH  CONTINUATION PRGM.,510027002944,2015,Total Enrollment (Secondary Schools),,,0,0.08,0,0.42,0.24,0.2,0.06,1,0.26,0.11
VA,AUGUSTA CO PBLC SCHS,VA,BUFFALO GAP HIGH,510030000117,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,AUGUSTA CO PBLC SCHS,VA,BUFFALO GAP HIGH,510030000117,2015,Self-select,Yes,,,,,,,,,,,
VA,AUGUSTA CO PBLC SCHS,VA,BUFFALO GAP HIGH,510030000117,2015,AP mathematics,,,0,0,0,0,0,1,0,1,0,0
VA,AUGUSTA CO PBLC SCHS,VA,BUFFALO GAP HIGH,510030000117,2015,AP science,,,0,0,0,0,0,1,0,1,0,0
VA,AUGUSTA CO PBLC SCHS,VA,BUFFALO GAP HIGH,510030000117,2015,Other AP subjects,,,0,0,0,0,0,1,0,1,0,0
VA,AUGUSTA CO PBLC SCHS,VA,BUFFALO GAP HIGH,510030000117,2015,Enrollment in AP classes,,,0,0,0,0,0,1,0,1,0,0
VA,AUGUSTA CO PBLC SCHS,VA,BUFFALO GAP HIGH,510030000117,2015,International Baccalaureate (IB),,,0,0,0,0,0,0,0,0,0,0
VA,AUGUSTA CO PBLC SCHS,VA,BUFFALO GAP HIGH,510030000117,2015,Dual Enrollment,,,0,0,0,0,0,0.68,0,0.68,0,0
VA,AUGUSTA CO PBLC SCHS,VA,BUFFALO GAP HIGH,510030000117,2015,Total Enrollment (Secondary Schools),,,0,0.01,0,0.02,0.01,0.95,0.01,1,0.06,0
VA,HENRICO CO PBLC SCHS,VA,HENRICO HIGH,510189000804,2015,Number of types of AP courses,,1,,,,,,,,,,
VA,HENRICO CO PBLC SCHS,VA,HENRICO HIGH,510189000804,2015,Self-select,Yes,,,,,,,,,,,
VA,HENRICO CO PBLC SCHS,VA,HENRICO HIGH,510189000804,2015,AP mathematics,,,0.03,0.33,0,0.03,0.38,0.2,0.03,1,0,0
VA,HENRICO CO PBLC SCHS,VA,HENRICO HIGH,510189000804,2015,AP science,,,0.03,0.14,0,0.03,0.56,0.22,0.03,1,0.03,0
VA,HENRICO CO PBLC SCHS,VA,HENRICO HIGH,510189000804,2015,Other AP subjects,,,0.01,0.22,0,0.03,0.45,0.25,0.03,1,0.02,0
VA,HENRICO CO PBLC SCHS,VA,HENRICO HIGH,510189000804,2015,Enrollment in AP classes,,,0.01,0.23,0,0.03,0.48,0.22,0.03,1,0.01,0
VA,HENRICO CO PBLC SCHS,VA,HENRICO HIGH,510189000804,2015,International Baccalaureate (IB),,,0,0.45,0,0.01,0.32,0.16,0.05,1,0.01,0.01
VA,HENRICO CO PBLC SCHS,VA,HENRICO HIGH,510189000804,2015,Dual Enrollment,,,0,0,0,0,0,0,0,0,0,0
