Lea State,LEA,School State,School,ID,Year,Category,Total,With State Certification,American Indian or Alaska Native,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total Students,SWD (IDEA-Eligible),LEP
VA,CHARLOTTESVILLE CTY PBLC SCHS,VA,CHARLOTTESVILLE HIGH,510078000273,2015,High-School Counselors,6.00,,,,,,,,,,,
VA,CHARLOTTESVILLE CTY PBLC SCHS,VA,CHARLOTTESVILLE HIGH,510078000273,2015,Total enrollment,,,2.00,82.00,2.00,100.00,382.00,520.00,46.00,1134.00,140.00,124.00
VA,CHARLOTTESVILLE CTY PBLC SCHS,VA,GREENBRIER ELEM,510078000275,2015,Classroom Teachers,30.00,30.00,,,,,,,,,,
VA,CHARLOTTESVILLE CTY PBLC SCHS,VA,GREENBRIER ELEM,510078000275,2015,Classroom teachers in their first year of teaching,0.00,,,,,,,,,,,
VA,CHARLOTTESVILLE CTY PBLC SCHS,VA,GREENBRIER ELEM,510078000275,2015,Classroom teachers in their second year of teaching,3.00,,,,,,,,,,,
VA,CHARLOTTESVILLE CTY PBLC SCHS,VA,GREENBRIER ELEM,510078000275,2015,Teachers absent more than 10 days of the school year,4.00,,,,,,,,,,,
VA,CHARLOTTESVILLE CTY PBLC SCHS,VA,GREENBRIER ELEM,510078000275,2015,Teachers employed during current school year,31.00,,,,,,,,,,,
VA,CHARLOTTESVILLE CTY PBLC SCHS,VA,GREENBRIER ELEM,510078000275,2015,Teachers employed during both the current and previous school year,28.00,,,,,,,,,,,
VA,CHARLOTTESVILLE CTY PBLC SCHS,VA,GREENBRIER ELEM,510078000275,2015,High-School Counselors,1.00,,,,,,,,,,,
VA,CHARLOTTESVILLE CTY PBLC SCHS,VA,GREENBRIER ELEM,510078000275,2015,Total enrollment,,,2.00,58.00,0.00,52.00,76.00,175.00,28.00,391.00,38.00,79.00
VA,FAIRFAX CO PBLC SCHS,VA,SECONDARY HEAD START CENTERS,510126002408,2015,Classroom Teachers,4.00,4.00,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,SECONDARY HEAD START CENTERS,510126002408,2015,Classroom teachers in their first year of teaching,0.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,SECONDARY HEAD START CENTERS,510126002408,2015,Classroom teachers in their second year of teaching,0.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,SECONDARY HEAD START CENTERS,510126002408,2015,Teachers absent more than 10 days of the school year,2.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,SECONDARY HEAD START CENTERS,510126002408,2015,Teachers employed during current school year,4.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,SECONDARY HEAD START CENTERS,510126002408,2015,Teachers employed during both the current and previous school year,3.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,SECONDARY HEAD START CENTERS,510126002408,2015,High-School Counselors,0.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,SECONDARY HEAD START CENTERS,510126002408,2015,Total enrollment,,,0.00,10.00,0.00,22.00,19.00,16.00,0.00,67.00,<=2,0.00
VA,FAIRFAX CO PBLC SCHS,VA,ALC AT MONTROSE,510126002790,2015,Classroom Teachers,7.00,6.00,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,ALC AT MONTROSE,510126002790,2015,Classroom teachers in their first year of teaching,1.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,ALC AT MONTROSE,510126002790,2015,Classroom teachers in their second year of teaching,0.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,ALC AT MONTROSE,510126002790,2015,Teachers absent more than 10 days of the school year,2.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,ALC AT MONTROSE,510126002790,2015,Teachers employed during current school year,7.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,ALC AT MONTROSE,510126002790,2015,Teachers employed during both the current and previous school year,4.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,ALC AT MONTROSE,510126002790,2015,High-School Counselors,1.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,ALC AT MONTROSE,510126002790,2015,Total enrollment,,,0.00,0.00,0.00,7.00,2.00,0.00,0.00,9.00,<=2,4.00
VA,FAIRFAX CO PBLC SCHS,VA,COATES ELEM,510126002800,2015,Classroom Teachers,60.00,59.00,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,COATES ELEM,510126002800,2015,Classroom teachers in their first year of teaching,7.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,COATES ELEM,510126002800,2015,Classroom teachers in their second year of teaching,2.50,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,COATES ELEM,510126002800,2015,Teachers absent more than 10 days of the school year,19.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,COATES ELEM,510126002800,2015,Teachers employed during current school year,61.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,COATES ELEM,510126002800,2015,Teachers employed during both the current and previous school year,49.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,COATES ELEM,510126002800,2015,High-School Counselors,2.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,COATES ELEM,510126002800,2015,Total enrollment,,,2.00,223.00,0.00,271.00,145.00,97.00,25.00,763.00,77.00,331.00
VA,FAIRFAX CO PBLC SCHS,VA,SOUTH COUNTY MIDDLE,510126002871,2015,Classroom Teachers,68.00,66.00,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,SOUTH COUNTY MIDDLE,510126002871,2015,Classroom teachers in their first year of teaching,3.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,SOUTH COUNTY MIDDLE,510126002871,2015,Classroom teachers in their second year of teaching,2.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,SOUTH COUNTY MIDDLE,510126002871,2015,Teachers absent more than 10 days of the school year,25.33,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,SOUTH COUNTY MIDDLE,510126002871,2015,Teachers employed during current school year,73.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,SOUTH COUNTY MIDDLE,510126002871,2015,Teachers employed during both the current and previous school year,62.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,SOUTH COUNTY MIDDLE,510126002871,2015,High-School Counselors,5.50,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,SOUTH COUNTY MIDDLE,510126002871,2015,Total enrollment,,,2.00,199.00,7.00,145.00,199.00,430.00,58.00,1040.00,146.00,64.00
VA,FAIRFAX CO PBLC SCHS,VA,CHANTILLY HIGH,510126000059,2015,Classroom Teachers,202.50,190.00,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,CHANTILLY HIGH,510126000059,2015,Classroom teachers in their first year of teaching,9.50,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,CHANTILLY HIGH,510126000059,2015,Classroom teachers in their second year of teaching,6.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,CHANTILLY HIGH,510126000059,2015,Teachers absent more than 10 days of the school year,61.67,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,CHANTILLY HIGH,510126000059,2015,Teachers employed during current school year,207.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,CHANTILLY HIGH,510126000059,2015,Teachers employed during both the current and previous school year,191.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,CHANTILLY HIGH,510126000059,2015,High-School Counselors,14.67,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,CHANTILLY HIGH,510126000059,2015,Total enrollment,,,4.00,820.00,2.00,376.00,187.00,1195.00,112.00,2696.00,431.00,157.00
VA,FAIRFAX CO PBLC SCHS,VA,BELVEDERE ELEM,510126000061,2015,Classroom Teachers,57.90,55.90,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BELVEDERE ELEM,510126000061,2015,Classroom teachers in their first year of teaching,2.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BELVEDERE ELEM,510126000061,2015,Classroom teachers in their second year of teaching,1.40,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BELVEDERE ELEM,510126000061,2015,Teachers absent more than 10 days of the school year,25.50,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BELVEDERE ELEM,510126000061,2015,Teachers employed during current school year,60.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BELVEDERE ELEM,510126000061,2015,Teachers employed during both the current and previous school year,43.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BELVEDERE ELEM,510126000061,2015,High-School Counselors,1.50,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BELVEDERE ELEM,510126000061,2015,Total enrollment,,,4.00,70.00,2.00,346.00,97.00,193.00,34.00,746.00,95.00,262.00
VA,FAIRFAX CO PBLC SCHS,VA,BREN MAR PARK ELEM,510126000073,2015,Classroom Teachers,46.40,43.40,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BREN MAR PARK ELEM,510126000073,2015,Classroom teachers in their first year of teaching,5.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BREN MAR PARK ELEM,510126000073,2015,Classroom teachers in their second year of teaching,2.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BREN MAR PARK ELEM,510126000073,2015,Teachers absent more than 10 days of the school year,20.40,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BREN MAR PARK ELEM,510126000073,2015,Teachers employed during current school year,48.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BREN MAR PARK ELEM,510126000073,2015,Teachers employed during both the current and previous school year,38.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BREN MAR PARK ELEM,510126000073,2015,High-School Counselors,1.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BREN MAR PARK ELEM,510126000073,2015,Total enrollment,,,4.00,103.00,2.00,217.00,106.00,88.00,10.00,530.00,68.00,280.00
VA,FAIRFAX CO PBLC SCHS,VA,WAPLES MILL ELEM,510126000088,2015,Classroom Teachers,56.40,52.40,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,WAPLES MILL ELEM,510126000088,2015,Classroom teachers in their first year of teaching,4.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,WAPLES MILL ELEM,510126000088,2015,Classroom teachers in their second year of teaching,0.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,WAPLES MILL ELEM,510126000088,2015,Teachers absent more than 10 days of the school year,25.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,WAPLES MILL ELEM,510126000088,2015,Teachers employed during current school year,58.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,WAPLES MILL ELEM,510126000088,2015,Teachers employed during both the current and previous school year,42.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,WAPLES MILL ELEM,510126000088,2015,High-School Counselors,2.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,WAPLES MILL ELEM,510126000088,2015,Total enrollment,,,0.00,187.00,2.00,79.00,34.00,496.00,58.00,856.00,116.00,85.00
VA,FAIRFAX CO PBLC SCHS,VA,FAIRFAX COUNTY ADULT HIGH,510126000422,2015,Classroom Teachers,3.50,3.50,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,FAIRFAX COUNTY ADULT HIGH,510126000422,2015,Classroom teachers in their first year of teaching,0.50,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,FAIRFAX COUNTY ADULT HIGH,510126000422,2015,Classroom teachers in their second year of teaching,0.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,FAIRFAX COUNTY ADULT HIGH,510126000422,2015,Teachers absent more than 10 days of the school year,2.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,FAIRFAX COUNTY ADULT HIGH,510126000422,2015,Teachers employed during current school year,4.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,FAIRFAX COUNTY ADULT HIGH,510126000422,2015,Teachers employed during both the current and previous school year,1.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,FAIRFAX COUNTY ADULT HIGH,510126000422,2015,High-School Counselors,1.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,FAIRFAX COUNTY ADULT HIGH,510126000422,2015,Total enrollment,,,2.00,64.00,2.00,298.00,40.00,40.00,4.00,450.00,<=2,307.00
VA,FAIRFAX CO PBLC SCHS,VA,ANNANDALE TERRACE ELEM,510126000424,2015,Classroom Teachers,61.10,61.10,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,ANNANDALE TERRACE ELEM,510126000424,2015,Classroom teachers in their first year of teaching,3.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,ANNANDALE TERRACE ELEM,510126000424,2015,Classroom teachers in their second year of teaching,4.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,ANNANDALE TERRACE ELEM,510126000424,2015,Teachers absent more than 10 days of the school year,29.20,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,ANNANDALE TERRACE ELEM,510126000424,2015,Teachers employed during current school year,65.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,ANNANDALE TERRACE ELEM,510126000424,2015,Teachers employed during both the current and previous school year,54.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,ANNANDALE TERRACE ELEM,510126000424,2015,High-School Counselors,1.50,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,ANNANDALE TERRACE ELEM,510126000424,2015,Total enrollment,,,4.00,127.00,0.00,376.00,124.00,76.00,7.00,714.00,71.00,400.00
VA,FAIRFAX CO PBLC SCHS,VA,BELLE VIEW ELEM,510126000429,2015,Classroom Teachers,45.70,37.70,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BELLE VIEW ELEM,510126000429,2015,Classroom teachers in their first year of teaching,1.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BELLE VIEW ELEM,510126000429,2015,Classroom teachers in their second year of teaching,5.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BELLE VIEW ELEM,510126000429,2015,Teachers absent more than 10 days of the school year,24.20,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BELLE VIEW ELEM,510126000429,2015,Teachers employed during current school year,47.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BELLE VIEW ELEM,510126000429,2015,Teachers employed during both the current and previous school year,41.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BELLE VIEW ELEM,510126000429,2015,High-School Counselors,1.50,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BELLE VIEW ELEM,510126000429,2015,Total enrollment,,,2.00,16.00,2.00,169.00,43.00,268.00,31.00,531.00,107.00,124.00
VA,FAIRFAX CO PBLC SCHS,VA,BRADDOCK ELEM,510126000431,2015,Classroom Teachers,73.10,65.70,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BRADDOCK ELEM,510126000431,2015,Classroom teachers in their first year of teaching,8.40,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BRADDOCK ELEM,510126000431,2015,Classroom teachers in their second year of teaching,3.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BRADDOCK ELEM,510126000431,2015,Teachers absent more than 10 days of the school year,13.20,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BRADDOCK ELEM,510126000431,2015,Teachers employed during current school year,75.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BRADDOCK ELEM,510126000431,2015,Teachers employed during both the current and previous school year,39.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BRADDOCK ELEM,510126000431,2015,High-School Counselors,2.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BRADDOCK ELEM,510126000431,2015,Total enrollment,,,4.00,124.00,0.00,559.00,55.00,85.00,16.00,843.00,92.00,550.00
VA,FAIRFAX CO PBLC SCHS,VA,BROOKFIELD ELEM,510126000433,2015,Classroom Teachers,65.30,63.30,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BROOKFIELD ELEM,510126000433,2015,Classroom teachers in their first year of teaching,4.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BROOKFIELD ELEM,510126000433,2015,Classroom teachers in their second year of teaching,1.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BROOKFIELD ELEM,510126000433,2015,Teachers absent more than 10 days of the school year,25.40,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BROOKFIELD ELEM,510126000433,2015,Teachers employed during current school year,68.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BROOKFIELD ELEM,510126000433,2015,Teachers employed during both the current and previous school year,54.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BROOKFIELD ELEM,510126000433,2015,High-School Counselors,2.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BROOKFIELD ELEM,510126000433,2015,Total enrollment,,,4.00,193.00,2.00,343.00,103.00,169.00,40.00,854.00,116.00,346.00
VA,FAIRFAX CO PBLC SCHS,VA,BUSH HILL ELEM,510126000438,2015,Classroom Teachers,33.70,28.70,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BUSH HILL ELEM,510126000438,2015,Classroom teachers in their first year of teaching,3.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BUSH HILL ELEM,510126000438,2015,Classroom teachers in their second year of teaching,3.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BUSH HILL ELEM,510126000438,2015,Teachers absent more than 10 days of the school year,13.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BUSH HILL ELEM,510126000438,2015,Teachers employed during current school year,36.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BUSH HILL ELEM,510126000438,2015,Teachers employed during both the current and previous school year,28.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BUSH HILL ELEM,510126000438,2015,High-School Counselors,1.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,BUSH HILL ELEM,510126000438,2015,Total enrollment,,,4.00,55.00,2.00,82.00,127.00,163.00,37.00,470.00,86.00,103.00
VA,FAIRFAX CO PBLC SCHS,VA,CAMELOT ELEM,510126000439,2015,Classroom Teachers,46.20,41.20,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,CAMELOT ELEM,510126000439,2015,Classroom teachers in their first year of teaching,4.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,CAMELOT ELEM,510126000439,2015,Classroom teachers in their second year of teaching,1.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,CAMELOT ELEM,510126000439,2015,Teachers absent more than 10 days of the school year,10.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,CAMELOT ELEM,510126000439,2015,Teachers employed during current school year,47.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,CAMELOT ELEM,510126000439,2015,Teachers employed during both the current and previous school year,36.00,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,CAMELOT ELEM,510126000439,2015,High-School Counselors,1.50,,,,,,,,,,,
VA,FAIRFAX CO PBLC SCHS,VA,CAMELOT ELEM,510126000439,2015,Total enrollment,,,2.00,127.00,2.00,181.00,58.00,223.00,37.00,630.00,89.00,178.00
VA,HALIFAX CO PBLC SCHS,VA,SOUTH BOSTON ELEM,510177002759,2015,Classroom Teachers,58.00,55.00,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,SOUTH BOSTON ELEM,510177002759,2015,Classroom teachers in their first year of teaching,0.00,,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,SOUTH BOSTON ELEM,510177002759,2015,Classroom teachers in their second year of teaching,1.00,,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,SOUTH BOSTON ELEM,510177002759,2015,Teachers absent more than 10 days of the school year,20.00,,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,SOUTH BOSTON ELEM,510177002759,2015,Teachers employed during current school year,58.00,,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,SOUTH BOSTON ELEM,510177002759,2015,Teachers employed during both the current and previous school year,52.00,,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,SOUTH BOSTON ELEM,510177002759,2015,High-School Counselors,1.00,,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,SOUTH BOSTON ELEM,510177002759,2015,Total enrollment,,,0.00,19.00,0.00,28.00,394.00,268.00,25.00,734.00,92.00,22.00
VA,HALIFAX CO PBLC SCHS,VA,SINAI ELEM,510177002769,2015,Classroom Teachers,30.00,28.00,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,SINAI ELEM,510177002769,2015,Classroom teachers in their first year of teaching,1.00,,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,SINAI ELEM,510177002769,2015,Classroom teachers in their second year of teaching,2.00,,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,SINAI ELEM,510177002769,2015,Teachers absent more than 10 days of the school year,21.00,,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,SINAI ELEM,510177002769,2015,Teachers employed during current school year,30.00,,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,SINAI ELEM,510177002769,2015,Teachers employed during both the current and previous school year,26.00,,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,SINAI ELEM,510177002769,2015,High-School Counselors,1.00,,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,SINAI ELEM,510177002769,2015,Total enrollment,,,0.00,2.00,0.00,0.00,187.00,40.00,8.00,237.00,47.00,7.00
VA,HALIFAX CO PBLC SCHS,VA,CLUSTER SPRINGS EARLY LEARNING CTR,510177002835,2015,Classroom Teachers,6.00,6.00,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,CLUSTER SPRINGS EARLY LEARNING CTR,510177002835,2015,Classroom teachers in their first year of teaching,0.00,,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,CLUSTER SPRINGS EARLY LEARNING CTR,510177002835,2015,Classroom teachers in their second year of teaching,0.00,,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,CLUSTER SPRINGS EARLY LEARNING CTR,510177002835,2015,Teachers absent more than 10 days of the school year,6.00,,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,CLUSTER SPRINGS EARLY LEARNING CTR,510177002835,2015,Teachers employed during current school year,6.00,,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,CLUSTER SPRINGS EARLY LEARNING CTR,510177002835,2015,Teachers employed during both the current and previous school year,6.00,,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,CLUSTER SPRINGS EARLY LEARNING CTR,510177002835,2015,High-School Counselors,0.25,,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,CLUSTER SPRINGS EARLY LEARNING CTR,510177002835,2015,Total enrollment,,,0.00,0.00,0.00,4.00,13.00,52.00,7.00,76.00,11.00,0.00
VA,HALIFAX CO PBLC SCHS,VA,SOUTH BOSTON/HALIFAX EARLY LEARNING CTR,510177002836,2015,Classroom Teachers,9.00,9.00,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,SOUTH BOSTON/HALIFAX EARLY LEARNING CTR,510177002836,2015,Classroom teachers in their first year of teaching,0.00,,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,SOUTH BOSTON/HALIFAX EARLY LEARNING CTR,510177002836,2015,Classroom teachers in their second year of teaching,0.00,,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,SOUTH BOSTON/HALIFAX EARLY LEARNING CTR,510177002836,2015,Teachers absent more than 10 days of the school year,8.00,,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,SOUTH BOSTON/HALIFAX EARLY LEARNING CTR,510177002836,2015,Teachers employed during current school year,9.00,,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,SOUTH BOSTON/HALIFAX EARLY LEARNING CTR,510177002836,2015,Teachers employed during both the current and previous school year,9.00,,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,SOUTH BOSTON/HALIFAX EARLY LEARNING CTR,510177002836,2015,High-School Counselors,0.33,,,,,,,,,,,
VA,HALIFAX CO PBLC SCHS,VA,SOUTH BOSTON/HALIFAX EARLY LEARNING CTR,510177002836,2015,Total enrollment,,,0.00,0.00,0.00,4.00,61.00,40.00,7.00,112.00,29.00,0.00
VA,HAMPTON CITY PBLC SCHS,VA,A.W.E. BASSETTE ELEM,510180000725,2015,Classroom Teachers,40.00,35.00,,,,,,,,,,
VA,HAMPTON CITY PBLC SCHS,VA,A.W.E. BASSETTE ELEM,510180000725,2015,Classroom teachers in their first year of teaching,2.00,,,,,,,,,,,
VA,HAMPTON CITY PBLC SCHS,VA,A.W.E. BASSETTE ELEM,510180000725,2015,Classroom teachers in their second year of teaching,3.00,,,,,,,,,,,
VA,HAMPTON CITY PBLC SCHS,VA,A.W.E. BASSETTE ELEM,510180000725,2015,Teachers absent more than 10 days of the school year,23.00,,,,,,,,,,,
VA,HAMPTON CITY PBLC SCHS,VA,A.W.E. BASSETTE ELEM,510180000725,2015,Teachers employed during current school year,40.00,,,,,,,,,,,
VA,HAMPTON CITY PBLC SCHS,VA,A.W.E. BASSETTE ELEM,510180000725,2015,Teachers employed during both the current and previous school year,40.00,,,,,,,,,,,
VA,HAMPTON CITY PBLC SCHS,VA,A.W.E. BASSETTE ELEM,510180000725,2015,High-School Counselors,1.00,,,,,,,,,,,
VA,HAMPTON CITY PBLC SCHS,VA,A.W.E. BASSETTE ELEM,510180000725,2015,Total enrollment,,,0.00,2.00,0.00,22.00,412.00,25.00,22.00,483.00,74.00,0.00
VA,HAMPTON CITY PBLC SCHS,VA,ABERDEEN ELEM,510180000726,2015,Classroom Teachers,35.00,32.00,,,,,,,,,,
VA,HAMPTON CITY PBLC SCHS,VA,ABERDEEN ELEM,510180000726,2015,Classroom teachers in their first year of teaching,5.00,,,,,,,,,,,
VA,HAMPTON CITY PBLC SCHS,VA,ABERDEEN ELEM,510180000726,2015,Classroom teachers in their second year of teaching,3.00,,,,,,,,,,,
VA,HAMPTON CITY PBLC SCHS,VA,ABERDEEN ELEM,510180000726,2015,Teachers absent more than 10 days of the school year,15.00,,,,,,,,,,,
VA,HAMPTON CITY PBLC SCHS,VA,ABERDEEN ELEM,510180000726,2015,Teachers employed during current school year,35.00,,,,,,,,,,,
VA,HAMPTON CITY PBLC SCHS,VA,ABERDEEN ELEM,510180000726,2015,Teachers employed during both the current and previous school year,35.00,,,,,,,,,,,
VA,HAMPTON CITY PBLC SCHS,VA,ABERDEEN ELEM,510180000726,2015,High-School Counselors,1.00,,,,,,,,,,,
